Date,Close,High,Low,Open,Volume,EMA_10,EMA_20,EMA_50,RS_NIFTY,Sector,RS_Sector
2018-02-26,137.71578979492188,142.60847175014484,133.733372365729,138.81569324615162,10499965,137.71578979492188,137.71578979492188,137.71578979492188,,Healthcare,
2018-02-27,132.89898681640625,138.39851690317667,131.30602642571438,136.5400573267141,1145778,136.84000743519175,137.25704665411087,137.52689556047028,,Healthcare,
2018-02-28,131.30601501464844,134.4919470938049,129.03034759030197,130.09232109180644,650352,135.83382699509295,136.69028173606682,137.2829394606341,,Healthcare,
2018-03-01,130.92672729492188,133.73338125960376,130.47158921431736,131.2301449655634,344030,134.9416270496073,136.14137178929113,137.03367623844932,,Healthcare,
2018-03-05,129.106201171875,130.92674212587573,127.05810272643726,130.54746420728935,353807,133.88064052638322,135.4713555400134,136.72279486328955,,Healthcare,
2018-03-06,129.1441192626953,131.23014762082988,128.3476333928427,129.0682590561789,352589,133.01945484207633,134.86876160884026,136.42559189856036,,Healthcare,
2018-03-07,125.19963836669922,128.95448729961225,123.64459664609882,128.95448729961225,254408,131.5976700283714,133.94789272863636,135.98535842672266,,Healthcare,
2018-03-08,124.85829162597656,127.36151655269698,124.40315350767658,125.16170932174778,278456,130.37232850066323,133.08221643314494,135.5490028659091,,Healthcare,
2018-03-09,119.39667510986328,125.2754824032739,118.33470164800744,125.08584345832516,342351,128.37675515688142,131.77883154521336,134.91557824802496,,Healthcare,
2018-03-12,110.25608825683594,118.90361959772228,109.23203331465396,118.3347027575418,573969,125.08208844778224,129.7290464701298,133.94853942484107,,Healthcare,
2018-03-13,109.68716430664062,111.8869713162214,106.1978032831932,109.68716430664062,492289,122.28301133121104,127.82029578789272,132.99711294961753,,Healthcare,
2018-03-14,113.85924530029295,115.30049688145334,107.71493787609458,107.71493787609458,891774,120.75141750740774,126.49067193193083,132.24660833591852,,Healthcare,
2018-03-15,115.94525909423828,118.71398314475394,114.5419262291236,114.69363507476338,270273,119.87757052319509,125.48634689976964,131.60733973820558,,Healthcare,
2018-03-16,115.56598663330078,117.23480716318714,114.57986172825407,115.30048745995006,151870,119.09364617957793,124.54155068391547,130.978267067425,,Healthcare,
2018-03-19,121.6344223022461,126.64088343752152,115.60389467336782,115.67975488019545,862382,119.55560547460848,124.26468131423267,130.61184178251605,,Healthcare,
2018-03-20,128.34765625,129.5234202125391,120.61038836775232,120.61038836775232,597672,121.1541601610433,124.65353607002004,130.52305019300562,,Healthcare,
2018-03-21,132.33006286621094,133.5058267233051,128.99242182798568,129.78890776825227,425159,123.18614247107377,125.38463386013345,130.5939134350921,,Healthcare,
2018-03-22,129.1441192626953,132.55762021237007,128.19592455445232,130.5095219574937,272659,124.2694109786413,125.74268008894886,130.53705876166478,,Healthcare,
2018-03-23,129.3717041015625,131.609441571275,122.88604919047005,122.88604919047005,354286,125.19710063735424,126.0883014234835,130.49135857891568,,Healthcare,
2018-03-26,126.83052825927734,132.70933574701715,126.29954151079718,130.47159843758027,159823,125.49408747770389,126.1589896935591,130.34779660559653,,Healthcare,
2018-03-27,124.44108581542967,129.25790837523485,123.6445998816316,127.43737901910497,181346,125.30263263001765,125.99537980040392,130.1161608883351,,Healthcare,
2018-03-28,128.80276489257812,131.98869663434076,124.44106945782262,125.08583488165354,467744,125.93902031411955,126.26274980918242,130.0646551630113,-0.02135825279113457,Healthcare,
2018-04-02,126.79259490966795,130.7750127833294,126.37539848737951,130.7750127833294,72536,126.09421569512834,126.3132112473239,129.9363390746449,-0.013949053117399468,Healthcare,
