Date,Close,High,Low,Open,Volume,EMA_10,EMA_20,EMA_50,RS_NIFTY,Sector,RS_Sector
2002-07-01,16.371902465820312,16.539695749142837,15.86851895823348,16.34793042922313,38315,16.371902465820312,16.371902465820312,16.371902465820312,,Oil Gas & Consumable Fuels,
2002-07-02,16.467782974243164,16.923224228519747,16.32395990152677,16.419842559607563,64233,16.389335285533555,16.381033942812966,16.375662485758465,,Oil Gas & Consumable Fuels,
2002-07-03,16.25204849243164,16.899253202713904,16.18013604515161,16.41984176433904,96633,16.364374050424114,16.36874961420522,16.370814878177022,,Oil Gas & Consumable Fuels,
2002-07-04,16.299989700317383,16.41984256576089,16.228077249527438,16.323959907644166,32032,16.352667804950162,16.36220105097781,16.368037420221743,,Oil Gas & Consumable Fuels,
2002-07-05,16.156164169311523,16.539692914613155,16.084251729463393,16.22807478035034,31215,16.31693987119768,16.342578490819115,16.359728665284088,,Oil Gas & Consumable Fuels,
2002-07-08,16.32396125793457,16.539696799340085,15.9404324225524,16.539696799340085,43654,16.318216486968023,16.340805421020587,16.358326021858616,,Oil Gas & Consumable Fuels,
2002-07-09,16.276018142700195,16.755429564701323,16.18013549253808,16.419841203538645,49515,16.310544060737506,16.334635204037692,16.35509826189162,,Oil Gas & Consumable Fuels,
2002-07-10,16.204105377197266,16.539693731718657,16.156164967469667,16.41984087859026,43025,16.2911915728211,16.32220379195765,16.349176972295762,,Oil Gas & Consumable Fuels,
2002-07-11,15.988369941711426,16.299988092653567,15.94042953178621,16.180135239031117,36255,16.23613309443752,16.290410091934202,16.33502767697873,,Oil Gas & Consumable Fuels,
2002-07-12,15.964394569396973,16.252042422270712,15.652778348128116,16.084247384225492,59566,16.186726089884694,16.259360994549706,16.320493045308858,,Oil Gas & Consumable Fuels,
2002-07-15,15.988369941711426,16.1321948291059,15.868517088088971,15.916459326823604,32744,16.15066133567137,16.233552322850823,16.307468609873666,,Oil Gas & Consumable Fuels,
2002-07-16,16.276018142700195,17.25881119204062,16.20410569787625,17.25881119204062,215648,16.173453482403882,16.237596686646,16.306235258219804,,Oil Gas & Consumable Fuels,
2002-07-17,16.25204849243164,17.738223219869912,15.988370738277863,17.738223219869912,87626,16.187743484227113,16.238973049101777,16.304110287012424,,Oil Gas & Consumable Fuels,
2002-07-18,16.18013572692871,16.51572409295283,16.0602828696922,16.29998858416522,43138,16.186360255627402,16.233369494609104,16.29924853955816,,Oil Gas & Consumable Fuels,
2002-07-19,16.01234245300293,16.419841435947923,15.940430007161124,16.299988578751226,69984,16.154720655150225,16.21231930017042,16.287997320477565,,Oil Gas & Consumable Fuels,
2002-07-22,15.484989166259766,16.29998898107544,15.461018959990676,16.29998898107544,44167,16.032951293533777,16.1430497636075,16.25650680462589,,Oil Gas & Consumable Fuels,
2002-07-23,15.508956909179688,15.580869345374332,15.293222343809578,15.389104068061425,27996,15.93767958728758,16.08265996794771,16.22719112245153,,Oil Gas & Consumable Fuels,
2002-07-24,15.221311569213867,15.48498746685571,14.88572323184729,15.05351740053058,32322,15.807430856728722,16.000626787115916,16.187744865461816,,Oil Gas & Consumable Fuels,
2002-07-25,15.221311569213867,15.53292970294197,15.173370247532263,15.221311569213867,24105,15.700863713544202,15.926406290172864,16.14984552051092,,Oil Gas & Consumable Fuels,
2002-07-26,14.909695625305176,15.365135934228348,14.861754299522543,14.957636951087808,25947,15.557014970228014,15.829576703042608,16.101212191287164,,Oil Gas & Consumable Fuels,
2002-07-29,14.502190589904783,15.101454663867791,14.14263214552698,14.861749034282589,62893,15.365228719260152,15.703158977981863,16.038505461821188,,Oil Gas & Consumable Fuels,
2002-07-30,14.310431480407717,14.813813120086458,14.190578621969468,14.62204872946621,34192,15.173447403105165,15.570518263927182,15.970737854706936,,Oil Gas & Consumable Fuels,
