Date,Close,High,Low,Open,Volume,EMA_10,EMA_20,EMA_50,RS_NIFTY,Sector,RS_Sector
2000-01-03,51.36650085449219,51.36650085449219,48.787942192010746,50.50698234122228,52111,51.36650085449219,51.36650085449219,51.36650085449219,,Forest Materials,
2000-01-04,48.99258804321289,50.34326218003867,48.296788107679376,49.115377736623095,46689,50.93488034335049,51.14041392008464,51.27340623444202,,Forest Materials,
2000-01-05,46.5777473449707,48.70607895792932,46.45495766155444,47.47819461445211,53900,50.142674343645076,50.705874246264266,51.0892627485804,,Forest Materials,
2000-01-06,50.17955017089844,50.30233988031496,45.92288292097658,45.92288292097658,104562,50.14937903950933,50.65574814384848,51.05358774553405,,Forest Materials,
2000-01-07,47.23262405395508,50.26140642353027,46.78240036503741,49.72932189492737,54691,49.61905995122673,50.32973632576339,50.9037460321388,,Forest Materials,
2000-01-10,47.39634704589844,48.70608937670748,47.150767626533714,47.72378106726468,40840,49.21493033207613,50.050365918157205,50.766200973854865,,Forest Materials,
2000-01-11,45.63637924194336,47.23262990274307,45.02243692030287,47.150769052921056,66566,48.564284679324714,49.62998623470827,50.56503149417206,,Forest Materials,
2000-01-12,46.37310028076172,47.027971310690894,45.43172102840195,46.53681569624048,41408,48.16588751594962,49.3198066200467,50.40064203482264,,Forest Materials,
2000-01-13,45.92287826538086,46.94611533121084,45.63637313601715,46.45496278868114,15120,47.758067652209846,48.996289633888054,50.22504345562885,,Forest Materials,
2000-01-14,42.4029426574707,45.06335898307913,42.28015608527638,45.06335898307913,79035,46.78440856225727,48.36835182661021,49.91829440472069,,Forest Materials,
2000-01-17,41.21599197387695,43.79455089230583,40.92948681523909,43.38525602415344,75050,45.77196918255176,47.68717469777847,49.577027642726826,,Forest Materials,
2000-01-18,40.92947769165039,41.25691476225212,40.151816990974766,40.52018291473389,49104,44.891516184206054,47.04358450671865,49.23790803680226,,Forest Materials,
2000-01-19,40.84762191772461,41.74806922047008,40.64297451958505,41.74806922047008,57381,44.15626268120943,46.45349283157636,48.90887720860314,,Forest Materials,
