Date,Close,High,Low,Open,Volume,EMA_10,EMA_20,EMA_50,RS_NIFTY,Sector,RS_Sector
2023-08-18,931.610595703125,975.9777351102748,889.3679636687957,889.3679636687957,24249334,931.610595703125,931.610595703125,931.610595703125,,Healthcare,
2023-08-21,938.8239135742188,962.7861075424212,910.1680939833784,928.7944129038888,2494629,932.9221080433238,932.2975783575148,931.8934709137561,,Healthcare,
2023-08-22,982.0053100585938,1010.2164591420892,924.8913076122168,932.8457560482224,2928390,941.8463265915545,937.0316480433319,933.8586410762988,,Healthcare,
2023-08-23,949.8416748046876,1001.9162317430012,928.9921183429086,983.092333370796,1045503,943.3000262666695,938.2516505920323,934.4854267127063,,Healthcare,
2023-08-24,949.9404296875,969.357242616514,943.7646062763348,953.3988907977526,444316,944.5073723431841,939.3648676487435,935.0915052607374,,Healthcare,
2023-08-25,962.1439208984376,981.116063031104,940.9978767997028,949.5946353000586,537121,947.7140175350484,941.5343012915715,936.1523843053532,,Healthcare,
2023-08-28,985.8096923828124,989.1199097145892,964.4166152661728,968.2703533244368,451817,954.6405038710054,945.751005205023,938.0997297201554,,Healthcare,
2023-08-29,956.36328125,994.307564222658,950.187457869735,985.8096553757234,281398,954.9537361217317,946.7616981616875,938.8159474272081,,Healthcare,
2023-08-30,949.8909912109376,967.62796728927,946.6301686628756,958.339505184344,163369,954.0332370470419,947.0597260711398,939.2502628697074,,Healthcare,
2023-08-31,962.3909301757812,971.0864775154432,948.6064801982452,950.2369217103964,343212,955.5528176159035,948.5198407477724,940.1577400189652,,Healthcare,
2023-09-01,959.5253295898438,969.357252624078,953.5471445282724,962.390935806519,145961,956.2750925202563,949.5679825422553,940.9172533354703,,Healthcare,
2023-09-04,958.3890380859376,969.3572767258022,948.6065093341184,963.428486042464,173558,956.659446259471,950.4080830702251,941.6024213649004,,Healthcare,
2023-09-05,977.6080932617188,981.5606201425436,953.9423868113988,958.3889795523268,302545,960.4682911689705,952.9985602313197,943.0144084981089,,Healthcare,
2023-09-06,994.60400390625,1062.2416344603205,973.3097766915496,973.3097766915496,854857,966.6747843939304,956.960983438456,945.0375298866634,,Healthcare,
2023-09-07,972.519287109375,997.7660414335808,958.5371986262776,966.4422526807152,266193,967.7374212512839,958.4427266452101,946.1152458561816,,Healthcare,
2023-09-08,1002.2125854492188,1014.4654427601884,982.2029183500356,987.1435768930436,314107,974.0056329236356,962.6112846265443,948.3151415264967,,Healthcare,
2023-09-11,988.6258544921876,1016.1947555183798,969.3572846145288,1007.8944243698464,191499,976.6638550270086,965.0888627089864,949.8959537996611,,Healthcare,
2023-09-12,994.2088012695312,1000.9774797476604,961.4522090764792,998.0130844473216,275450,979.8538452529218,967.862190190943,951.6337125239698,,Healthcare,
2023-09-13,1008.6354370117188,1021.1846614058128,984.1791773339916,994.2087382554292,148023,985.0868619363395,971.7453565548265,953.8690742685875,,Healthcare,
