Date,Close,High,Low,Open,Volume,EMA_10,EMA_20,EMA_50,RS_NIFTY,Sector,RS_Sector
2002-07-01,8.204507827758789,8.204507827758789,8.204507827758789,8.204507827758789,2625,8.204507827758789,8.204507827758789,8.204507827758789,,Fast Moving Consumer Goods,
2002-07-02,7.833873748779297,7.833873748779297,7.833873748779297,7.833873748779297,860,8.137119813398881,8.169209344046456,8.189973157994888,,Fast Moving Consumer Goods,
2002-07-03,7.833873748779297,7.833873748779297,7.833873748779297,7.833873748779297,0,8.08198416528623,8.137272620687678,8.176008475280552,,Fast Moving Consumer Goods,
2002-07-04,7.833873748779297,7.833873748779297,7.833873748779297,7.833873748779297,0,8.036873180466786,8.108377490029737,8.162591427182464,,Fast Moving Consumer Goods,
2002-07-05,7.833873748779297,7.833873748779297,7.833873748779297,7.833873748779297,0,7.9999641928872425,8.082234276577314,8.14970053783332,,Fast Moving Consumer Goods,
2002-07-08,7.833873748779297,7.833873748779297,7.833873748779297,7.833873748779297,0,7.969765930322161,8.058580892977503,8.137315173556692,,Fast Moving Consumer Goods,
2002-07-09,7.665403842926025,8.052885811315617,7.51378021949938,8.052885811315617,3130,7.914427368977409,8.021135459639266,8.118808846865294,,Fast Moving Consumer Goods,
2002-07-10,7.749637603759766,8.06973143390731,7.749637603759766,7.749637603759766,2775,7.884465593483292,7.995278520984076,8.104331543214096,,Fast Moving Consumer Goods,
2002-07-11,7.412696361541748,7.5811665690776096,7.412696361541748,7.547472527570437,5525,7.79868936949392,7.939794505799092,8.07720859491322,,Fast Moving Consumer Goods,
2002-07-12,7.412696361541748,7.412696361541748,7.412696361541748,7.412696361541748,0,7.728508822593525,7.8895946825364875,8.05114929164375,,Fast Moving Consumer Goods,
2002-07-15,7.24422550201416,7.24422550201416,6.747237832016056,6.747237832016056,325,7.6404573097609125,7.828130951058171,8.019505221462198,,Fast Moving Consumer Goods,
2002-07-16,7.842296600341797,7.918107597104615,7.412696935372262,7.412696935372262,2635,7.6771553625938,7.829480060513754,8.012555863771203,,Fast Moving Consumer Goods,
2002-07-17,7.842296600341797,7.842296600341797,7.842296600341797,7.842296600341797,0,7.707181042184344,7.83070068335452,8.005879029911227,,Fast Moving Consumer Goods,
2002-07-18,7.159991264343262,7.9096847565142525,7.159991264343262,7.581167221069336,800,7.607691991667783,7.766823595829638,7.972706960673268,,Fast Moving Consumer Goods,
2002-07-19,7.412696361541748,7.412696361541748,7.412696361541748,7.412696361541748,8290,7.572238240735777,7.7330971925641245,7.950745760707326,,Fast Moving Consumer Goods,
2002-07-22,7.202107906341553,7.353730681039249,7.202107906341553,7.353730681039249,355,7.504941816300462,7.682526784352451,7.921387413477296,,Fast Moving Consumer Goods,
2002-07-23,6.738814830780029,6.823050337496511,6.738814830780029,6.823050337496511,700,7.365646000751292,7.592649455440792,7.8750120180774035,,Fast Moving Consumer Goods,
2002-07-24,6.907285213470459,7.3116145311511636,6.907285213470459,7.202108691015335,2010,7.28230767579114,7.527376670491237,7.837061947308504,,Fast Moving Consumer Goods,
2002-07-25,7.10944938659668,7.10944938659668,6.823050427315014,6.823050427315014,370,7.250878895937602,7.487574072025089,7.808528121398236,,Fast Moving Consumer Goods,
2002-07-26,6.738814830780029,6.78093258413827,6.738814830780029,6.78093258413827,25150,7.157776338636224,7.416263668096988,7.766578580589679,,Fast Moving Consumer Goods,
2002-07-29,6.738814830780029,6.738814830780029,6.738814830780029,6.738814830780029,0,7.081601519026006,7.351744731209658,7.726274119812831,,Fast Moving Consumer Goods,
2002-07-30,6.5703444480896,6.738814653767936,6.5703444480896,6.654579550928768,2500,6.98864568794666,7.277325656626795,7.680943544451136,,Fast Moving Consumer Goods,
2002-07-31,6.5703444480896,6.5703444480896,6.5703444480896,6.5703444480896,500,6.912590917063557,7.209994112956585,7.637390638711468,,Fast Moving Consumer Goods,
2002-08-01,6.738814830780029,6.738814830780029,6.738814830780029,6.738814830780029,1000,6.8809952650120065,7.165119895606438,7.602152371733765,,Fast Moving Consumer Goods,
2002-08-02,6.738814830780029,6.738814830780029,6.738814830780029,6.738814830780029,0,6.8551442769698285,7.124519413242018,7.5682959975787165,,Fast Moving Consumer Goods,
2002-08-05,6.4355669021606445,6.4355669021606445,6.4355669021606445,6.4355669021606445,400,6.778857481549976,7.058904888377125,7.5238752487387925,,Fast Moving Consumer Goods,
2002-08-06,6.4355669021606445,6.4355669021606445,6.4355669021606445,6.4355669021606445,0,6.7164410125700975,6.9995393658803176,7.481196490049453,,Fast Moving Consumer Goods,
2002-08-07,6.4355669021606445,6.4355669021606445,6.4355669021606445,6.4355669021606445,0,6.6653729924956515,6.94582770266892,7.440191408171461,,Fast Moving Consumer Goods,
2002-08-08,6.4355669021606445,6.4355669021606445,6.4355669021606445,6.4355669021606445,0,6.623590066980196,6.897231435953846,7.400794368720057,,Fast Moving Consumer Goods,
2002-08-09,6.528227806091309,6.528227806091309,6.528227806091309,6.528227806091309,120,6.606251474091307,6.8620882331097945,7.366576072146381,,Fast Moving Consumer Goods,
2002-08-12,6.528227806091309,6.528227806091309,6.528227806091309,6.528227806091309,0,6.592065352636761,6.8302920019651765,7.333699669555986,,Fast Moving Consumer Goods,
2002-08-13,6.005969047546387,6.014392357546317,5.896463205894537,5.9133102275590765,1800,6.485502388074875,6.751785053925292,7.281631802026198,,Fast Moving Consumer Goods,
2002-08-14,5.820650577545166,5.820650577545166,5.820650577545166,5.820650577545166,500,6.364620240705836,6.663105579984328,7.224338420674001,,Fast Moving Consumer Goods,
2002-08-15,5.820650577545166,5.820650577545166,5.820650577545166,5.820650577545166,0,6.265716665585714,6.582871770228218,7.169291838590517,,Fast Moving Consumer Goods,
2002-08-16,5.677450656890869,5.727992115842588,5.677450656890869,5.727992115842588,375,6.158759209459378,6.496641188005613,7.11078826283759,,Fast Moving Consumer Goods,
2002-08-19,5.727993488311768,5.727993488311768,5.727993488311768,5.727993488311768,750,6.080438169250721,6.4234366451776275,7.056561016777755,,Fast Moving Consumer Goods,
2002-08-20,5.711145877838135,5.711145877838135,5.711145877838135,5.711145877838135,1250,6.013294116266614,6.355599429240533,7.003799638780123,,Fast Moving Consumer Goods,
2002-08-21,5.711145877838135,5.711145877838135,5.711145877838135,5.711145877838135,0,5.958358072915981,6.294222900535543,6.953107334429457,,Fast Moving Consumer Goods,
2002-08-22,5.711145877838135,5.711145877838135,5.711145877838135,5.711145877838135,0,5.913410401083645,6.238691755516742,6.904402963582739,,Fast Moving Consumer Goods,
2002-08-23,5.711145877838135,5.711145877838135,5.711145877838135,5.711145877838135,0,5.876635033220825,6.188449290975922,6.857608568063343,,Fast Moving Consumer Goods,
2002-08-26,5.711145877838135,5.711145877838135,5.711145877838135,5.711145877838135,250,5.846546095878517,6.142991823058037,6.812649246878041,,Fast Moving Consumer Goods,
2002-08-27,5.222581386566162,5.433169352180357,5.163617013259575,5.433169352180357,5050,5.733097966912633,6.055333686249288,6.75029364451287,,Fast Moving Consumer Goods,
2002-08-28,5.399474620819092,5.407898331167798,5.399474620819092,5.407898331167798,500,5.672439176713808,5.992870918113079,6.697320349466055,,Fast Moving Consumer Goods,
2002-08-29,5.306816101074219,5.727991969360597,5.155192531425773,5.711144950695727,1600,5.605962253870246,5.927532364109378,6.642790771097748,,Fast Moving Consumer Goods,
2002-08-30,5.812227725982666,5.812227725982666,5.391051809631236,5.391051809631236,3100,5.6434650669815944,5.916550970002072,6.610219671289314,,Fast Moving Consumer Goods,
2002-09-02,5.803804874420166,5.803804874420166,5.795381563711237,5.795381563711237,1000,5.672617759243153,5.905813246613319,6.578595561608171,,Fast Moving Consumer Goods,
2002-09-03,5.913309097290039,6.233402849398307,5.8964620788456354,5.8964620788456354,27625,5.716379820706223,5.906527137153959,6.552505896340794,,Fast Moving Consumer Goods,
2002-09-04,6.064932346343994,6.064932346343994,5.81222706621735,5.81222706621735,20260,5.779753007185818,5.92161334755301,6.53338536496837,,Fast Moving Consumer Goods,
2002-09-05,6.663003444671631,6.6714271565265655,6.233404181687179,6.553498002210301,31265,5.940343995819601,5.9922219282309745,6.538468426917517,,Fast Moving Consumer Goods,
2002-09-06,6.823050022125244,6.823050022125244,6.654579418143901,6.654579418143901,3250,6.100836000602445,6.071348413363762,6.549628489474683,,Fast Moving Consumer Goods,
2002-09-09,7.042060375213623,7.1178721616167655,6.823049529673606,7.075754413245105,58135,6.271967705077205,6.163797171635178,6.568939543817387,,Fast Moving Consumer Goods,
2002-09-10,7.042060375213623,7.042060375213623,7.042060375213623,7.042060375213623,0,6.411984554192917,6.247441286261696,6.587493301911357,,Fast Moving Consumer Goods,
2002-09-11,7.640132904052734,7.665404044173646,6.494534395112363,6.494534395112363,30650,6.635284254167429,6.380078583194176,6.628773286309058,,Fast Moving Consumer Goods,
2002-09-12,7.741213321685791,8.08657826272964,7.075755377391428,7.075755377391428,42285,6.836362266443494,6.50971046305052,6.672398385735597,,Fast Moving Consumer Goods,
2002-09-13,7.143143653869629,7.404273093683016,7.050485235009067,7.328461294920117,5400,6.892140700520973,6.570037433604721,6.690858984485951,,Fast Moving Consumer Goods,
2002-09-16,6.738814830780029,6.738814830780029,6.738814830780029,6.738814830780029,50000,6.8642632696589825,6.586111471430941,6.6927396059092485,,Fast Moving Consumer Goods,
2002-09-17,6.747238636016846,6.823050432450863,6.401874098001062,6.738814924562101,41150,6.84298606354223,6.601456915677218,6.694876822776213,,Fast Moving Consumer Goods,
2002-09-18,6.738814830780029,6.738814830780029,6.738814830780029,6.738814830780029,25250,6.824045839403647,6.614538621877486,6.6965998819136185,,Fast Moving Consumer Goods,
2002-09-19,6.738814830780029,6.738814830780029,6.738814830780029,6.738814830780029,0,6.80854929238117,6.626374451296776,6.698255370104459,,Fast Moving Consumer Goods,
2002-09-20,6.233403205871582,6.738814189771521,6.233403205871582,6.738814189771521,5000,6.703977276652154,6.588948618399138,6.6800258734678755,,Fast Moving Consumer Goods,
2002-09-23,6.730391025543213,6.730391025543213,6.081780123196341,6.081780123196341,1000,6.708779776450528,6.602419323841431,6.68200097747083,,Fast Moving Consumer Goods,
2002-09-24,6.107050895690918,6.107050895690918,6.107050895690918,6.107050895690918,250,6.599374525403325,6.555241378303287,6.6594539154402455,,Fast Moving Consumer Goods,
2002-09-25,6.721969127655029,6.721969127655029,5.913311157285647,5.913311157285647,5000,6.621664453085454,6.571120211574882,6.661905492389845,,Fast Moving Consumer Goods,
2002-09-26,7.10102653503418,7.134720577766812,6.738814973161365,6.738814973161365,4010,6.708821195257949,6.6215874804757675,6.679125925434722,,Fast Moving Consumer Goods,
2002-09-27,7.17683744430542,7.17683744430542,6.5703439468064095,6.5703439468064095,3000,6.793915058721126,6.674468429411925,6.698644024213965,,Fast Moving Consumer Goods,
2002-09-30,7.3031907081604,7.303190708160401,6.494532888468024,6.494532888468024,750,6.886510631346448,6.734346741673685,6.7223517373099035,,Fast Moving Consumer Goods,
2002-10-01,6.71354341506958,6.71354341506958,6.71354341506958,6.71354341506958,250,6.855062046568835,6.732365472473294,6.722006312908322,,Fast Moving Consumer Goods,
2002-10-02,6.71354341506958,6.71354341506958,6.71354341506958,6.71354341506958,0,6.829331386296243,6.730572895577702,6.721674434561704,,Fast Moving Consumer Goods,
2002-10-03,6.890438556671143,6.890438556671143,6.57034474953199,6.57034474953199,650,6.840441780909861,6.74579819663422,6.728292635428741,,Fast Moving Consumer Goods,
2002-10-04,6.890438556671143,6.890438556671143,6.890438556671143,6.890438556671143,0,6.849532103775548,6.759573469018688,6.734651299006875,,Fast Moving Consumer Goods,
2002-10-07,6.75566291809082,6.75566291809082,6.75566291809082,6.75566291809082,250000,6.8324649791055965,6.759201035596987,6.735475284068991,,Fast Moving Consumer Goods,
2002-10-08,6.1575927734375,6.1575927734375,6.1575927734375,6.1575927734375,5,6.709760941711396,6.7019050106294165,6.71281322482854,,Fast Moving Consumer Goods,
2002-10-09,6.1575927734375,6.1575927734375,6.1575927734375,6.1575927734375,0,6.60936672929796,6.6500657499444715,6.691039873793597,,Fast Moving Consumer Goods,
2002-10-10,6.1575927734375,6.1575927734375,6.1575927734375,6.1575927734375,0,6.527226010050604,6.6031635617057125,6.670120379661986,,Fast Moving Consumer Goods,
2002-10-11,6.250250816345215,6.250250816345215,6.250250816345215,6.250250816345215,250,6.4768668839223515,6.569552824052331,6.653654906590741,,Fast Moving Consumer Goods,
2002-10-14,6.24182653427124,6.713543480831295,5.997544551260937,6.654579113551681,760,6.434132274894877,6.538340796454132,6.637504774342918,,Fast Moving Consumer Goods,
2002-10-15,6.24182653427124,6.24182653427124,6.24182653427124,6.24182653427124,0,6.399167594781488,6.510101342912904,6.621987980614617,,Fast Moving Consumer Goods,
